TimeStamps,AnkleAccelerometer,,,AnkleAngularVelocity,,,AnkleLuminosity,RightPocketAccelerometer,,,RightPocketAngularVelocity,,,RightPocketLuminosity,BeltAccelerometer,,,BeltAngularVelocity,,,BeltLuminosity,NeckAccelerometer,,,NeckAngularVelocity,,,NeckLuminosity,WristAccelerometer,,,WristAngularVelocity,,,WristLuminosity,BrainSensor,Infrared1,Infrared2,Infrared3,Infrared4,Infrared5,Infrared6,Subject,Activity,Trial
,x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),,,,,,,
2018-07-05T12:07:47.896616,-0.94,0.423,-0.022,-1.463,-2.683,1.829,243.25,-0.376,-0.936,0.138,8.171,2.256,4.39,7.94,0.633,-0.728,-0.111,1.28,10.976,1.22,650.194,-0.586,0.279,-0.854,-0.366,-13.902,7.683,88.966,-0.963,-0.333,0.089,13.72,4.939,3.659,353.978,-117,1,1,1,1,1,1,3,3,1,7
2018-07-05T12:07:47.940233,-0.94,0.426,-0.012,-0.549,-5.854,2.622,243.25,-0.376,-0.936,0.138,7.866,-0.671,4.39,7.94,0.627,-0.748,-0.13,0.732,9.878,1.28,650.194,-0.586,0.279,-0.854,-0.549,-18.415,6.768,88.966,-0.963,-0.333,0.089,-9.939,7.134,-2.439,353.978,-43,1,1,1,1,1,1,3,3,1,7
2018-07-05T12:07:48.004405,-0.937,0.429,-0.007,0.061,-6.159,4.146,243.25,-0.369,-0.94,0.149,8.78,-1.463,5.183,7.94,0.637,-0.749,-0.134,3.598,9.268,1.037,650.194,-0.596,0.299,-0.826,0.244,-17.195,4.39,88.966,-0.955,-0.425,0.125,59.573,7.378,-11.037,353.978,85,1,1,1,1,1,1,3,3,1,7
2018-07-05T12:07:48.061558,-0.937,0.429,-0.007,6.098,-7.927,3.78,243.25,-0.369,-0.931,0.155,7.195,-6.402,6.22,7.94,0.637,-0.749,-0.134,5.366,8.902,0.549,650.194,-0.606,0.302,-0.798,-4.695,-21.159,-3.354,88.966,-0.952,-0.385,0.233,32.073,7.317,-7.866,353.978,407,1,1,1,1,1,1,3,3,1,7
2018-07-05T12:07:48.126231,-0.94,0.431,0.006,-2.256,-7.256,7.561,243.25,-0.387,-0.933,0.191,8.171,-6.707,7.195,7.94,0.637,-0.741,-0.119,8.72,8.293,1.402,650.194,-0.606,0.302,-0.798,-6.951,-15.427,-5.854,88.966,-0.984,-0.358,0.194,49.146,3.78,-5.122,353.978,409,1,1,1,1,1,1,3,3,1,3
2018-07-05T12:07:48.186932,-0.944,0.441,0.012,-5.488,-4.451,10.549,243.25,-0.387,-0.933,0.191,11.768,-6.463,8.659,7.94,0.651,-0.745,-0.084,9.634,6.951,0.793,650.194,-0.618,0.306,-0.804,-16.28,-19.207,-8.598,88.966,-0.968,-0.194,0.081,27.134,11.707,2.439,353.978,269,1,1,1,1,1,1,3,3,1,3
2018-07-05T12:07:48.234058,-0.939,0.455,0.014,-1.463,-10.732,6.951,243.25,-0.41,-0.93,0.21,9.756,-6.89,9.878,7.94,0.658,-0.752,-0.058,11.341,10.793,0.915,650.194,-0.637,0.296,-0.792,-14.573,-16.22,-10.732,88.966,-0.968,-0.194,0.081,-18.476,19.634,19.146,353.978,8,1,1,1,1,1,1,3,3,1,3
2018-07-05T12:07:48.282689,-0.939,0.455,0.014,-0.549,-10.915,10.61,243.25,-0.399,-0.917,0.195,22.683,-3.293,15.671,7.94,0.658,-0.752,-0.058,12.195,14.695,0.427,650.194,-0.637,0.296,-0.792,-16.159,-21.768,-5.793,88.966,-0.965,-0.236,0.108,-64.268,12.134,23.78,353.978,19,1,1,1,1,1,1,3,3,1,3
2018-07-05T12:07:48.424067,-0.906,0.498,0.064,-9.024,-16.829,25.854,243.25,-0.394,-0.893,0.202,26.402,-5,14.573,7.94,0.63,-0.721,-0.03,18.476,26.28,-0.732,650.194,-0.626,0.321,-0.738,-8.354,-3.415,5.793,88.966,-0.951,-0.331,0.029,-16.037,-0.976,-0.244,353.978,-425,1,1,1,1,1,1,3,3,1,3
2018-07-05T12:07:48.469690,-0.906,0.498,0.064,-8.415,-19.39,29.39,243.25,-0.409,-0.882,0.212,27.683,-6.098,16.098,7.94,0.628,-0.728,-0.036,13.049,26.037,0.854,650.194,-0.62,0.376,-0.711,-10.549,-24.634,5.854,88.966,-0.951,-0.331,0.029,27.073,5.244,-3.78,353.978,-119,1,1,1,1,1,1,3,3,1,3
2018-07-05T12:07:48.518822,-0.86,0.543,0.105,-9.146,-20.61,25.122,243.25,-0.411,-0.854,0.22,35.976,-2.5,22.012,7.94,0.628,-0.728,-0.036,13.11,28.232,-0.122,650.194,-0.62,0.376,-0.711,0.427,-11.524,2.5,88.966,-0.92,-0.109,0.162,26.037,4.146,-6.524,353.978,418,1,1,1,1,1,1,3,3,1,3
2018-07-05T12:07:48.568454,-0.867,0.567,0.114,-8.232,-23.232,31.037,243.25,-0.411,-0.854,0.22,38.171,-8.598,23.841,7.94,0.597,-0.716,-0.045,15.122,31.768,-0.549,650.194,-0.583,0.354,-0.674,1.22,-11.463,2.683,88.966,-0.92,-0.109,0.162,-11.402,4.207,-6.707,353.978,-54,1,1,1,1,1,1,3,3,1,3
2018-07-05T12:07:48.609063,-0.867,0.567,0.114,-12.744,-22.988,32.5,243.25,-0.385,-0.823,0.202,42.683,-16.524,28.841,7.94,0.597,-0.716,-0.045,18.354,29.817,0.305,650.194,-0.539,0.331,-0.657,-2.134,-0.488,3.902,88.966,-0.913,-0.24,0.105,-44.268,-0.854,-5.732,353.978,-137,1,1,1,1,1,1,3,3,1,3
2018-07-05T12:07:48.657693,-0.855,0.576,0.157,-14.817,-30.305,36.646,243.25,-0.385,-0.823,0.202,46.159,-18.232,33.171,7.94,0.554,-0.687,-0.086,22.622,28.232,0,650.194,-0.539,0.331,-0.657,-14.634,16.585,-0.244,88.966,-0.913,-0.24,0.105,4.573,-3.11,-6.524,353.978,139,1,1,1,1,1,1,3,3,1,3
2018-07-05T12:07:48.706323,-0.855,0.576,0.157,-13.11,-41.098,43.415,243.25,-0.331,-0.79,0.166,45.549,-21.524,31.646,7.94,0.554,-0.687,-0.086,26.89,31.098,-0.732,650.194,-0.48,0.316,-0.622,-17.378,11.098,6.402,88.966,-0.831,-0.118,0.229,-39.878,-25.549,-2.378,353.978,171,1,1,1,1,1,1,3,3,1,3
2018-07-05T12:07:48.751444,-0.779,0.621,0.289,-6.402,-51.341,53.171,243.25,-0.331,-0.79,0.166,54.024,-32.866,34.817,7.94,0.47,-0.596,-0.134,16.341,14.695,-8.902,650.194,-0.48,0.316,-0.622,-17.378,5.305,0.488,88.966,-0.62,-0.037,0.035,12.805,-24.451,0.183,353.978,-139,1,1,1,1,1,1,3,3,1,3
2018-07-05T12:07:48.797568,-0.555,0.73,0.457,7.317,-93.476,104.268,243.25,-0.259,-0.607,0.139,58.963,-60,33.415,7.94,0.316,-0.42,-0.14,9.268,10.244,-11.585,650.194,-0.311,0.243,-0.49,-23.78,17.744,-4.024,88.966,-0.62,-0.037,0.035,34.939,-8.354,2.378,353.978,-3,1,1,1,1,1,1,3,3,1,3
2018-07-05T12:07:48.854026,-0.555,0.73,0.457,-7.988,-95,123.537,243.25,-0.133,-0.277,0.159,61.768,-61.159,35.488,7.94,0.316,-0.42,-0.14,-2.988,-13.232,-11.341,650.194,-0.159,0.15,-0.307,-30.488,9.329,-6.098,88.966,-0.407,0.421,-0.265,24.268,0.183,5.732,353.978,134,1,1,1,1,1,1,3,3,1,3
2018-07-05T12:07:48.908172,-0.396,0.788,0.264,-3.537,-94.573,63.11,243.25,-0.133,-0.277,0.159,50.427,-41.159,33.963,7.94,0.129,-0.195,-0.042,-27.012,-55.244,-5.793,650.194,-0.159,0.15,-0.307,-40.122,-39.146,-17.805,88.966,-0.487,0.379,0.082,25.061,62.256,-3.11,353.978,77,1,1,1,1,1,1,3,3,1,3
2018-07-05T12:07:48.958306,-0.056,1.531,0.429,44.268,-117.134,166.159,243.25,-0.176,-0.092,0.326,103.659,-43.902,48.049,7.94,0.123,-0.19,0.107,-30.793,-60.854,-4.512,650.194,-0.072,0.105,-0.287,-26.22,14.39,-49.878,88.966,-0.487,0.379,0.082,-88.415,41.524,32.317,353.978,9,1,1,1,1,1,1,3,3,1,3
2018-07-05T12:07:49.006435,-0.056,1.531,0.429,27.988,-51.768,213.537,1583.025,-0.232,0.244,0.554,155.671,-48.476,71.707,27.85,0.123,-0.19,0.107,-12.805,-35.854,-6.402,650.194,0.065,0.314,-0.439,-6.098,-142.012,-106.098,1373.858,-0.111,-0.849,0.384,-269.207,-38.963,-133.659,334.281,-17,1,1,0,0,1,1,3,3,1,3
2018-07-05T12:07:49.048547,-0.422,2.624,0.815,-18.171,-66.22,246.22,1583.025,-0.232,0.244,0.554,222.439,-53.963,111.098,27.85,0.305,-0.323,0.369,15.793,-16.707,-17.866,650.194,0.065,0.314,-0.439,18.841,-59.695,-150.61,1373.858,-0.111,-0.849,0.384,21.341,-2.744,-207.134,334.281,56,1,1,0,0,1,1,3,3,1,3
2018-07-05T12:07:49.098181,-0.422,2.624,0.815,-61.646,-43.049,296.646,1583.025,-0.966,0.72,1.808,297.805,-68.537,151.463,27.85,0.305,-0.323,0.369,57.134,14.573,-19.085,650.194,0.219,0.543,-0.906,13.902,-170.122,-157.866,1373.858,-0.796,-1.658,-0.278,-67.378,-0.793,-147.5,334.281,72,1,1,0,0,1,1,3,3,1,3
2018-07-05T12:07:49.146811,0.023,0.854,0.635,-11.22,-113.72,241.403,1583.025,-0.966,0.72,1.808,306.768,-50.305,153.963,27.85,1.254,-1.118,1.53,264.756,351.829,-73.72,650.194,0.219,0.543,-0.906,96.646,-2.561,13.78,1373.858,-0.796,-1.658,-0.278,-485.732,-57.866,-294.634,334.281,39,1,1,0,0,1,1,3,3,1,3
2018-07-05T12:07:49.189926,0.023,0.854,0.635,-5.854,-248.963,-66.098,1583.025,-1.855,1.629,3.897,155.244,-65,186.524,27.85,3.029,-2.156,3.38,405.366,351.524,-80.732,650.194,-2.374,2.065,-4.747,85.61,423.476,414.268,1373.858,-2.442,-4.053,-2.76,-75.305,-6.22,-324.634,334.281,124,1,1,0,0,1,1,3,3,1,3
2018-07-05T12:07:49.238557,0.357,0.795,0.359,170.671,11.341,19.573,1583.025,-0.181,0.043,1.05,110.671,27.927,7.317,27.85,3.029,-2.156,3.38,128.171,-36.037,51.22,650.194,-2.374,2.065,-4.747,-18.415,-168.171,-173.171,1373.858,-0.235,0.02,0.011,163.598,52.439,-38.11,334.281,-157,1,1,0,0,1,1,3,3,1,3
2018-07-05T12:07:49.283176,-0.272,1.347,1.151,-16.707,34.39,109.085,1583.025,-0.181,0.043,1.05,85.183,-41.768,-128.049,27.85,0.331,-0.272,0.328,112.683,160.671,12.073,650.194,0.345,-0.142,1.432,154.085,-804.756,-250.854,1373.858,-0.235,0.02,0.011,541.707,178.293,-76.402,334.281,-178,1,1,0,0,1,1,3,3,1,3
2018-07-05T12:07:49.334515,-0.272,1.347,1.151,-176.829,-80.061,105.854,1583.025,-0.004,-0.539,-0.162,77.866,12.683,82.012,27.85,0.331,-0.272,0.328,174.695,250.305,12.317,650.194,0.278,-0.227,1.187,-150.732,-39.634,22.927,1373.858,0.104,1.563,-0.077,523.11,-128.842,-259.146,334.281,-360,1,1,0,0,1,1,3,3,1,3
2018-07-05T12:07:49.396681,-0.415,0.702,0.365,-23.598,-94.268,86.037,1583.025,0.126,-0.083,-0.084,94.634,41.524,60.732,27.85,-0.319,0.287,-0.537,158.659,143.11,-29.756,650.194,0.278,-0.227,1.187,-78.598,-92.866,-34.207,1373.858,2.646,-1.712,-0.702,-113.598,-356.22,-115.915,334.281,-1154,1,1,0,0,1,1,3,3,1,3
2018-07-05T12:07:49.446314,-0.021,0.122,0.012,41.28,-150.244,160,1583.025,0.126,-0.083,-0.084,146.463,-15.305,32.683,27.85,-0.11,0.151,0.092,83.963,119.207,-38.659,650.194,-0.289,-0.251,0.125,26.646,-58.232,-48.598,1373.858,2.646,-1.712,-0.702,-70,64.512,350.976,334.281,-1122,1,1,0,0,1,1,3,3,1,3
2018-07-05T12:07:49.500459,-0.021,0.122,0.012,-5.915,-205.732,35.183,1583.025,0.123,1.155,0.312,114.207,-13.78,78.232,27.85,-0.11,0.151,0.092,52.378,97.317,-23.11,650.194,-1.458,-0.305,0.841,66.585,-111.342,-42.805,1373.858,-0.726,-1.64,0.064,142.927,342.012,-50.915,334.281,-714,1,1,0,0,1,1,3,3,1,3
2018-07-05T12:07:49.548318,1.512,-0.738,-0.184,11.89,-164.024,52.927,1583.025,-0.101,2.407,0.442,118.781,33.902,40.427,27.85,-0.525,0.731,1.168,37.988,141.89,-19.817,650.194,-1.458,-0.305,0.841,109.817,-239.329,-16.341,1373.858,-0.726,-1.64,0.064,-172.378,-172.195,-552.805,334.281,-343,1,1,0,0,1,1,3,3,1,3
2018-07-05T12:07:49.594443,1.512,-0.738,-0.184,-10.671,-71.768,149.512,1583.025,-0.101,2.407,0.442,80.305,-8.902,-20.793,27.85,-1.329,0.782,1.928,-53.171,92.805,8.293,650.194,-1.849,0.078,2.166,85.549,-268.171,73.354,1373.858,0.733,-0.787,0.795,-25.976,77.5,376.342,334.281,-135,1,1,0,0,1,1,3,3,1,3
2018-07-05T12:07:49.640065,1.138,-0.886,-0.864,-10.305,-50.244,-26.098,1583.025,-0.145,1.363,0.493,-30.61,-13.78,-43.659,27.85,-1.329,0.782,1.928,-63.049,21.524,2.683,650.194,-1.849,0.078,2.166,15.61,-231.646,139.695,1373.858,0.327,-0.797,-0.106,-51.585,58.72,-52.073,334.281,539,1,1,0,0,1,1,3,3,1,3
2018-07-05T12:07:49.740334,0.413,-0.277,-0.714,7.927,74.817,-30.305,1583.025,0.192,0.28,0.384,-0.976,-10.854,-10.061,27.85,-0.478,0.281,1.12,-49.451,-58.171,6.951,650.194,0.231,-0.047,0.206,-53.415,-6.524,1.89,1373.858,0.207,-0.733,-0.343,-13.841,7.378,-92.988,334.281,2047,1,1,0,0,1,1,3,3,1,3
2018-07-05T12:07:49.793978,0.065,0.002,-0.021,-76.463,70.915,-45,1583.025,-0.089,0.301,0.036,0.061,-1.28,-12.561,27.85,0.203,0.145,0.433,2.012,-12.134,-8.537,650.194,0.231,-0.047,0.206,-232.988,111.463,-44.024,1373.858,0.48,-1.217,-0.089,67.927,78.659,-120.732,334.281,1552,1,1,0,0,1,1,3,3,1,3
2018-07-05T12:07:49.849125,0.571,-0.159,0.069,-97.012,58.659,-56.524,1583.025,-0.089,0.301,0.036,-32.195,32.012,4.024,27.85,-0.245,0.021,0.386,0.732,6.341,-10,650.194,-0.44,-0.071,0.344,99.451,-50.122,-24.207,1373.858,0.48,-1.217,-0.089,183.537,107.134,-161.768,334.281,-2048,1,1,0,0,1,1,3,3,1,3
2018-07-05T12:07:49.893745,0.571,-0.159,0.069,-43.049,43.293,-53.902,1583.025,-0.152,0.935,0.097,-33.171,36.585,16.585,27.85,-0.245,0.021,0.386,0.305,17.317,-19.207,650.194,-0.472,0.103,1.488,55.854,-72.622,-54.085,1373.858,0.438,-0.528,0.335,197.317,91.28,-204.39,334.281,-1851,1,1,0,0,1,1,3,3,1,3
2018-07-05T12:07:49.944380,0.97,-0.312,-0.048,-3.476,34.878,-68.11,1583.025,-0.307,1.602,0.516,-90.183,9.329,-51.585,27.85,-0.689,0.157,0.975,-2.927,27.622,-7.866,650.194,-0.472,0.103,1.488,107.012,-42.561,6.22,1373.858,0.438,-0.528,0.335,81.585,123.171,-240.793,334.281,-398,1,1,0,0,1,1,3,3,1,3
2018-07-05T12:07:50.000029,0.97,-0.312,-0.048,19.085,37.073,-99.39,1583.025,-0.307,1.602,0.516,-118.72,7.5,-79.207,27.85,-0.747,0.077,1.592,-60.122,-20.732,-7.683,1178.671,-0.27,0.267,1.396,-13.11,38.72,38.72,1373.858,0.435,0.424,0.911,-94.634,160.671,-204.268,334.281,-1251,1,1,0,0,0,0,3,3,1,3
2018-07-05T12:07:50.063198,0.292,0.068,-0.27,100,69.024,-94.817,1583.025,-0.258,1.011,0.758,-102.378,-41.341,-105.61,27.85,-0.747,0.077,1.592,-58.049,-34.024,2.134,1178.671,-0.357,0.156,0.713,-8.902,26.646,40,1373.858,0.517,0.479,1.655,-61.22,131.342,-274.817,334.281,-1337,1,1,0,0,0,0,3,3,1,3
2018-07-05T12:07:50.108821,-0.248,1.431,0.248,198.903,78.171,-97.866,1583.025,-0.032,0.324,0.613,-127.805,-34.329,-105.183,27.85,-0.321,0.079,1.152,-23.963,-52.317,18.963,1178.671,-0.357,0.156,0.713,11.28,4.817,16.585,1373.858,0.517,0.479,1.655,-130,-16.89,-120.915,334.281,-631,1,1,0,0,0,0,3,3,1,3
2018-07-05T12:07:50.155947,-0.248,1.431,0.248,149.451,-5.427,-103.902,1583.025,-0.032,0.324,0.613,-132.866,18.902,-74.695,27.85,-0.004,0.257,0.666,-30.305,-52.622,11.159,1178.671,-0.242,0.09,0.685,12.012,0.976,-28.354,1373.858,0.177,-0.202,0.793,-47.073,-167.073,66.829,334.281,-297,1,1,0,0,0,0,3,3,1,3
2018-07-05T12:07:50.217111,0.114,1.725,0.506,-60.488,80.976,-102.683,1583.025,-0.46,0.319,0.72,-123.415,47.866,-52.378,27.85,-0.004,0.257,0.666,-44.634,-40.793,-2.5,1178.671,-0.317,0.121,0.611,-20.549,1.463,13.78,1373.858,1.029,-0.786,-0.157,-37.561,-70.244,165.366,334.281,2047,1,1,0,0,0,0,3,3,1,3
2018-07-05T12:07:50.270254,1.284,3.859,1.313,24.024,-55.244,-31.951,1583.025,-1.054,0.064,1.2,-81.768,22.561,-50.549,27.85,-0.186,-0.178,0.881,-40.549,-37.5,17.439,1178.671,-0.317,0.121,0.611,-28.476,31.341,-32.439,1373.858,1.029,-0.786,-0.157,-60.976,103.781,225.976,334.281,-2048,1,1,0,0,0,0,3,3,1,3
2018-07-05T12:07:50.315875,1.284,3.859,1.313,-97.744,71.585,-148.293,1583.025,-1.054,0.064,1.2,19.451,45.061,-1.524,27.85,0.359,-0.839,1.399,-18.841,-85.366,-5.244,1178.671,-0.596,0.128,0.73,-16.037,-17.561,12.073,1373.858,0.544,-0.865,0.548,59.878,68.354,-35.366,334.281,1955,1,1,0,0,0,0,3,3,1,3
2018-07-05T12:07:50.364004,0.094,0.701,0.606,45.671,52.683,-100.61,1583.025,-0.853,0.202,1.229,53.78,-8.232,29.878,27.85,0.359,-0.839,1.399,0.244,62.927,18.415,1178.671,-0.951,0.306,0.725,-17.256,43.598,39.634,1373.858,0.28,-0.993,0.942,-41.524,7.866,-17.012,334.281,-2048,1,1,0,0,0,0,3,3,1,3
2018-07-05T12:07:50.408624,-0.344,0.027,-0.223,100.366,42.134,139.268,1583.025,-0.853,0.202,1.229,21.829,-42.378,44.024,27.85,-0.095,-0.32,0.95,42.378,92.5,31.585,1178.671,-0.951,0.306,0.725,76.22,-208.476,48.11,1373.858,0.28,-0.993,0.942,10.488,-1.707,-27.317,334.281,-1353,1,1,0,0,0,0,3,3,1,3
2018-07-05T12:07:50.458257,-0.344,0.027,-0.223,-39.39,105.549,-55.854,1583.025,-0.114,0.086,0.54,4.878,-11.829,4.146,27.85,-0.095,-0.32,0.95,90.793,14.634,15.183,1178.671,-0.265,0.397,1.117,59.268,-126.22,-12.256,1373.858,0.491,-0.458,0.592,137.134,-31.585,-62.5,334.281,-642,1,1,0,0,0,0,3,3,1,3
2018-07-05T12:07:50.515920,-0.111,-0.273,-0.007,-40.061,-15.732,-68.537,1583.025,-0.296,0.361,0.752,-10.488,-17.317,3.232,27.85,0.006,0.207,0.777,27.378,-32.256,-3.902,1178.671,-0.265,0.397,1.117,-63.902,124.39,-55.915,1373.858,0.767,0.181,0.793,67.866,-8.841,-38.11,334.281,2047,1,1,0,0,0,0,3,3,1,3
2018-07-05T12:07:50.563548,-0.111,-0.273,-0.007,-15.488,-84.695,-76.463,1583.025,-0.296,0.361,0.752,-19.634,11.585,-12.622,27.85,-0.019,0.063,1.142,-2.561,-11.402,2.744,1178.671,-0.365,0.027,0.716,75.976,-39.268,24.695,1373.858,0.767,0.181,0.793,0.61,-2.805,-9.329,334.281,-2048,1,1,0,0,0,0,3,3,1,11
2018-07-05T12:07:50.609171,0.81,2.02,0.082,228.232,-76.951,-85.793,1583.025,-0.541,0.508,0.9,-20.61,15.549,-22.317,27.85,-0.019,0.063,1.142,-14.024,15.793,12.561,1178.671,-0.219,0.263,0.901,50.305,-59.268,15,1373.858,0.609,-0.184,0.82,-63.537,37.927,22.378,334.281,-1736,1,1,0,0,0,0,3,3,1,11
2018-07-05T12:07:50.659806,0.412,1.737,-0.074,231.89,58.293,-121.768,1583.025,-0.689,0.517,1.01,2.439,-3.537,-12.378,27.85,-0.34,0.072,1.071,-17.256,40.061,20,1178.671,-0.219,0.263,0.901,1.524,-15,-11.646,1373.858,0.609,-0.184,0.82,-20.305,40.854,21.768,334.281,-936,1,1,0,0,0,0,3,3,1,11
2018-07-05T12:07:50.702420,0.412,1.737,-0.074,-141.281,81.768,-44.878,1583.025,-0.689,0.517,1.01,16.768,-36.341,4.817,27.85,-0.34,0.072,1.071,-30.427,18.78,13.598,1178.671,-0.116,0.253,0.974,0.549,-2.805,-35.549,1373.858,0.457,-0.342,0.886,20.793,-8.659,5.366,334.281,-401,1,1,0,0,0,0,3,3,1,11
2018-07-05T12:07:50.750549,-0.099,0.244,0.159,-251.463,-163.537,18.415,1583.025,-0.421,0.318,0.92,11.707,-27.866,6.524,27.85,-0.284,-0.112,1.086,12.195,-38.415,-6.159,1178.671,-0.116,0.253,0.974,-31.829,15.488,-12.744,1373.858,0.457,-0.342,0.886,12.622,-22.5,3.11,334.281,-148,1,1,0,0,0,0,3,3,1,11
2018-07-05T12:07:50.797174,-0.099,0.244,0.159,-23.354,-33.232,79.695,1583.025,-0.421,0.318,0.92,-13.415,-2.683,-0.854,27.85,0.083,-0.042,1.073,25.61,-24.817,-2.988,1178.671,-0.506,0.22,0.805,-32.317,-34.878,12.622,1373.858,0.659,-0.354,0.803,-18.476,-1.585,23.415,334.281,-41,1,1,0,0,0,0,3,3,1,11
