TimeStamps,AnkleAccelerometer,,,AnkleAngularVelocity,,,AnkleLuminosity,RightPocketAccelerometer,,,RightPocketAngularVelocity,,,RightPocketLuminosity,BeltAccelerometer,,,BeltAngularVelocity,,,BeltLuminosity,NeckAccelerometer,,,NeckAngularVelocity,,,NeckLuminosity,WristAccelerometer,,,WristAngularVelocity,,,WristLuminosity,BrainSensor,Infrared1,Infrared2,Infrared3,Infrared4,Infrared5,Infrared6,Subject,Activity,Trial
,x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),,,,,,,
2018-07-04T12:09:23.943046,-2.544,-0.759,-0.965,-165.915,-29.329,297.683,0,-0.602,-0.45,0.055,-58.841,62.195,12.622,0,-0.123,0.912,0.511,-0.366,29.878,34.39,205.261,-0.751,0.08,-0.613,-38.354,7.317,-27.073,265.05,0.654,0.037,0.703,20.732,19.085,50.427,1588.128,-407,1,1,0,0,1,1,1,6,1,6
2018-07-04T12:09:23.985662,-1.303,-1.337,-0.519,-7.561,18.171,96.28,0,-0.602,-0.45,0.055,-9.939,106.098,-21.22,0,-0.123,0.912,0.511,11.646,22.195,40.549,205.261,-0.757,0.004,-0.718,-32.622,51.951,-49.146,265.05,0.654,0.037,0.703,21.463,24.329,63.11,1588.128,149,1,1,0,0,1,1,1,6,1,6
2018-07-04T12:09:24.029782,-1.303,-1.337,-0.519,-80.305,59.085,-116.951,0,-1.891,0.289,0.979,39.512,71.585,-47.561,0,-0.012,1.122,0.703,24.146,21.646,9.634,205.261,-0.757,0.004,-0.718,-46.646,44.695,-11.098,265.05,0.751,-0.018,1.019,15.671,19.39,73.963,1517.79,76,1,1,0,0,1,1,1,6,1,6
2018-07-04T12:09:24.078413,-1.3,0.388,0.265,-85.244,60.122,-120,0,-1.891,0.289,0.979,-81.28,-65.488,21.159,0,-0.012,1.122,0.703,-1.098,48.902,-26.524,205.261,-0.848,0.072,-0.95,-34.207,41.646,-18.049,265.05,0.751,-0.018,1.019,45.61,13.293,82.561,1517.79,189,1,1,0,0,1,1,1,6,1,6
2018-07-04T12:09:24.122032,-1.3,0.388,0.265,11.037,70.793,-123.72,0,-0.931,-0.107,-0.04,-87.561,25.915,35.732,0,0.062,1.051,0.442,-30.732,64.817,0.854,205.261,-0.848,0.072,-0.95,-38.171,89.451,-30.366,265.05,0.81,-0.35,1.167,87.561,11.524,102.805,1517.79,361,1,1,0,0,1,1,1,6,1,6
2018-07-04T12:09:24.187710,-1.1,0.11,-0.061,-16.098,51.585,-81.037,0,-0.917,-0.195,-0.189,-57.317,8.841,-38.11,0,0.217,0.846,0.157,-26.402,57.256,4.817,205.261,-0.771,0.371,-1.02,-53.841,-35.305,-27.561,265.05,0.619,-0.477,0.939,4.085,-1.951,71.28,1517.79,-120,1,1,0,0,1,1,1,6,1,6
2018-07-04T12:09:24.245867,-1.092,0.075,-0.113,12.134,32.256,-58.902,0,-0.917,-0.195,-0.189,-23.11,9.39,-4.024,0,0.217,0.846,0.157,-10.61,67.988,36.524,205.261,-0.351,0.417,-0.849,-47.439,-28.659,-91.463,265.05,0.619,-0.477,0.939,32.866,-4.817,49.939,1517.79,91,1,1,0,0,1,1,1,6,1,6
2018-07-04T12:09:24.296003,-1.092,0.075,-0.113,20.793,24.817,-52.622,0,-0.982,-0.118,-0.269,5.122,71.037,-58.537,0,0.044,1.039,0.397,68.171,-6.585,57.744,205.261,-0.627,0.256,-0.838,-52.744,29.39,-54.207,265.05,0.537,-0.261,0.624,47.317,0.366,62.5,1517.79,21,1,1,0,0,1,1,1,6,1,6
2018-07-04T12:09:24.341627,-1.057,0.087,-0.117,17.744,5.976,-44.939,0,-1.031,-0.146,-0.104,-32.073,48.049,-44.268,0,0.124,0.747,0.347,-109.329,40.244,12.622,205.261,-0.627,0.256,-0.838,-76.037,-119.39,-33.902,265.05,0.329,-0.241,0.908,27.012,-8.354,52.256,1517.79,164,1,1,0,0,1,1,1,6,1,6
2018-07-04T12:09:24.391763,-1.014,0.014,-0.11,13.78,1.829,-42.073,0,-1.031,-0.146,-0.104,5.122,48.598,-34.756,0,0.124,0.747,0.347,-66.098,51.402,18.902,205.261,-0.528,0.232,-0.619,-67.256,-40.61,-86.402,265.05,0.329,-0.241,0.908,36.646,-19.939,49.512,1517.79,476,1,1,0,0,1,1,1,6,1,6
2018-07-04T12:09:24.435381,-1.014,0.014,-0.11,7.988,2.317,-44.817,0,-0.845,-0.192,-0.235,28.415,57.744,-37.927,0,0.171,0.631,0.362,70.061,10.976,50.366,205.261,-0.528,0.232,-0.619,-63.841,13.171,-83.293,265.05,0.315,-0.222,0.992,58.902,-35.549,61.159,1517.79,-276,1,1,0,0,1,1,1,6,1,6
2018-07-04T12:09:24.534650,-1.077,0,-0.111,4.39,-3.354,-54.878,0,-0.899,-0.292,-0.115,-29.939,42.927,-50.488,0,0.049,0.729,0.458,-27.195,19.329,2.256,205.261,-0.779,0.282,-0.669,-21.341,-9.939,-52.195,265.05,0.597,-0.176,0.675,152.622,-29.268,63.476,1517.79,-171,1,1,0,0,1,1,1,6,1,6
2018-07-04T12:09:24.582279,-1.272,0.08,-0.033,-4.939,10.244,-109.756,0,-1.076,-0.324,0.004,26.768,41.89,-48.963,0,0.047,1.051,0.65,20.549,-0.061,-24.085,205.261,-0.779,0.282,-0.669,-15.061,11.341,-58.537,265.05,0.945,0.074,0.792,182.439,26.829,40.061,1517.79,266,1,1,0,0,1,1,1,6,1,6
2018-07-04T12:09:24.627902,-1.934,0.719,-0.047,6.463,14.146,-155.549,0,-1.076,-0.324,0.004,55.122,13.476,-45.915,0,0.047,1.051,0.65,-4.39,-12.744,-3.72,205.261,-0.912,0.206,-0.895,12.683,-31.707,-46.037,265.05,0.945,0.074,0.792,100,4.573,5.305,1517.79,-140,1,1,0,0,1,1,1,6,1,6
2018-07-04T12:09:24.671020,-1.934,0.719,-0.047,52.317,10.488,-219.695,0,-1.439,0.058,0.004,3.841,-12.927,-25.244,0,0.554,1.288,0.586,32.744,-14.146,33.11,205.261,-0.912,0.206,-0.895,31.524,19.817,-38.841,265.05,0.961,0.101,0.982,-7.866,-56.22,-5.549,1517.79,57,1,1,0,0,1,1,1,6,1,6
2018-07-04T12:09:24.718649,-1.583,0.006,-0.595,42.012,3.841,-319.207,0,-1.439,0.058,0.004,-32.378,-52.378,-3.293,0,0.554,1.288,0.586,33.293,4.695,38.476,205.261,-0.808,-0.116,-1.07,29.878,71.829,-62.988,265.05,0.961,0.101,0.982,-11.402,-61.159,-4.085,1517.79,114,1,1,0,0,1,1,1,6,1,6
2018-07-04T12:09:24.764774,-1.583,0.006,-0.595,-93.659,-2.744,-262.927,0,-1.48,-0.11,0.048,-53.78,-136.22,18.293,0,0.164,0.789,-0.011,-127.744,43.537,1.707,205.261,-0.808,-0.116,-1.07,8.354,-24.878,-60.183,265.05,0.863,-0.063,0.597,73.415,-13.049,-15.488,1517.79,196,1,1,0,0,1,1,1,6,1,6
2018-07-04T12:09:24.812403,-0.254,0.233,-0.325,-120.61,-48.598,-64.695,0,-1.302,-0.157,-0.461,-1.463,-146.829,106.159,0,0.164,0.789,-0.011,-26.098,42.622,-2.317,205.261,-0.532,-0.176,-0.894,-12.317,68.841,-26.098,265.05,0.622,-0.094,0.69,-16.829,12.012,-1.341,1517.79,-54,1,1,0,0,1,1,1,6,1,6
2018-07-04T12:09:24.871563,-0.146,0.484,-0.263,-120.061,-95.366,125,0,-1.302,-0.157,-0.461,-51.89,-98.72,128.11,0,0.257,1.182,0.512,-30.244,108.659,-15.915,205.261,-0.69,0.013,-0.689,-56.89,-111.037,2.256,265.05,0.622,-0.094,0.69,-37.073,19.756,27.5,1517.79,88,1,1,0,0,1,1,1,6,1,6
2018-07-04T12:09:24.920195,-0.146,0.484,-0.263,-145.793,-120.915,212.378,0,-1.071,-0.08,-0.282,-159.085,-142.073,135.915,0,0.15,0.583,0.143,-167.439,131.098,-4.695,205.261,-0.69,0.013,-0.689,-55.122,-150,-1.89,265.05,0.376,-0.178,0.633,24.512,8.78,44.634,1517.79,336,1,1,0,0,1,1,1,6,1,6
2018-07-04T12:09:24.967824,-1.039,0.224,-0.482,-104.146,-146.402,285.122,0,-1.071,-0.08,-0.282,-177.195,-126.098,101.281,0,0.15,0.583,0.143,-13.354,101.89,20.854,205.261,-0.611,-0.024,-0.542,-71.037,85.061,-4.634,265.05,0.376,-0.178,0.633,86.646,30.976,60.915,1517.79,620,1,1,0,0,1,1,1,6,1,6
2018-07-04T12:09:25.015453,-1.039,0.224,-0.482,-64.39,-135.305,330.915,0,-0.57,-0.238,-0.186,-145.732,-33.659,61.951,0,-0.099,0.727,0.233,117.012,101.768,32.439,205.261,-0.73,0.036,-0.634,-70,-28.598,-11.28,265.05,0.479,-0.008,0.742,120.366,28.354,77.195,1517.79,-387,0,0,1,1,1,1,1,6,1,6
2018-07-04T12:09:25.062581,-2.6,-0.141,-0.937,-109.085,-104.024,373.049,0,-0.383,-0.327,-0.194,-144.329,19.695,48.293,0,-0.125,0.775,0.392,-7.744,84.573,54.085,205.261,-0.73,0.036,-0.634,-61.646,27.927,-24.39,265.05,0.646,0.193,0.748,197.256,15.793,75.244,1517.79,-134,0,0,1,1,1,1,1,6,1,6
2018-07-04T12:09:25.109207,-1.78,-1.765,-0.855,-100.549,3.11,236.342,0,-0.383,-0.327,-0.194,-130.427,56.402,23.171,0,-0.125,0.775,0.392,27.927,66.707,72.683,205.261,-0.677,0.041,-0.735,-39.024,29.512,-24.146,265.05,0.646,0.193,0.748,125.976,5.122,75.976,1517.79,-229,0,0,1,1,1,1,1,6,1,6
2018-07-04T12:09:25.158841,-1.78,-1.765,-0.855,-63.354,57.439,-39.634,0,-1.332,-0.249,0.438,-73.232,102.5,-17.561,0,-0.16,1.254,0.535,39.085,52.805,62.256,205.261,-0.677,0.041,-0.735,-33.049,-2.317,-25.61,265.05,0.786,0.17,0.778,2.683,-23.232,74.207,1517.79,-98,0,0,1,1,1,1,1,6,1,6
2018-07-04T12:09:25.201457,-1.315,-0.076,0.288,-169.085,70.671,-146.646,0,-1.332,-0.249,0.438,10.488,115.976,-63.598,0,-0.16,1.254,0.535,26.707,45.061,11.524,205.261,-0.818,0.068,-0.948,-40.915,60.305,-27.012,265.05,0.786,0.17,0.778,-14.817,-37.561,87.744,1517.79,99,0,0,1,1,1,1,1,6,1,6
2018-07-04T12:09:25.248585,-1.315,-0.076,0.288,12.866,74.695,-127.744,0,-1.559,-0.093,0.609,-110.732,-3.902,65,0,0.005,1.135,0.47,-41.28,62.5,-32.378,205.261,-0.915,0.309,-1.087,-50.671,-6.524,-18.476,265.05,1.121,-0.137,1.056,13.293,-52.256,102.683,1517.79,251,0,0,1,1,1,1,1,6,1,6
2018-07-04T12:09:25.295713,-1.093,0.188,-0.022,3.659,68.293,-79.024,0,-0.92,-0.243,-0.307,20.183,86.524,-0.854,0,0.263,0.891,0.177,-9.024,60.183,4.512,205.261,-0.915,0.309,-1.087,-71.463,32.439,-26.159,265.05,1.018,-0.333,0.998,-9.329,-45.976,53.476,1517.79,365,0,0,1,1,1,1,1,6,1,6
2018-07-04T12:09:25.342339,-1.093,0.188,-0.022,-21.159,47.866,-54.329,0,-0.92,-0.243,-0.307,-0.488,-12.5,-24.634,0,0.263,0.891,0.177,-40.427,51.89,22.866,205.261,-0.341,0.497,-0.656,-82.927,-133.963,-27.744,265.05,1.018,-0.333,0.998,-0.427,-20.732,-7.744,1517.79,440,0,0,1,1,1,1,1,6,1,6
2018-07-04T12:09:25.389467,-1.053,0.148,-0.087,5,21.707,-31.22,0,-0.818,-0.13,-0.388,-20.793,45.061,-29.634,0,0.181,0.928,0.306,82.012,36.89,55.732,205.261,-0.341,0.497,-0.656,-98.232,-7.683,-34.085,265.05,0.683,-0.082,0.607,20.732,0.976,-35.915,1517.79,101,0,0,1,1,1,1,1,6,1,6
2018-07-04T12:09:25.439604,-1.03,0.172,-0.08,16.037,16.22,-35.183,0,-0.818,-0.13,-0.388,-7.805,82.317,-49.39,0,0.181,0.928,0.306,77.988,-0.244,60.427,205.261,-0.751,0.266,-0.941,-73.11,234.207,-34.939,265.05,0.683,-0.082,0.607,-67.012,7.134,-27.683,1517.79,9,0,0,1,1,1,1,1,6,1,6
2018-07-04T12:09:25.483724,-1.03,0.172,-0.08,20.732,14.329,-36.707,0,-1.086,-0.104,-0.033,-22.5,41.402,-42.622,0,0.099,0.861,0.399,-72.439,18.902,27.134,205.261,-0.751,0.266,-0.941,-46.707,-77.195,-57.988,265.05,0.479,-0.039,0.455,-129.207,21.28,-19.085,1517.79,243,0,0,1,1,1,1,1,6,1,6
2018-07-04T12:09:25.529848,-1.042,0.105,-0.08,16.098,10.305,-41.707,0,-0.951,-0.116,-0.12,20.366,46.037,-21.829,0,0.099,0.861,0.399,-87.561,48.841,10.183,205.261,-0.547,0.316,-0.461,-80.061,133.842,-52.256,265.05,0.479,-0.039,0.455,-115.427,22.988,-2.256,1517.79,107,0,0,1,1,1,1,1,6,1,6
2018-07-04T12:09:25.578479,-1.042,0.105,-0.08,7.561,8.72,-46.524,0,-0.951,-0.116,-0.12,41.768,48.049,-26.037,0,0.264,0.606,0.352,64.512,13.598,38.963,205.261,-0.716,0.233,-0.703,-57.622,132.683,-70.732,265.05,0.35,-0.165,0.723,-47.622,12.256,29.451,1517.79,51,0,0,1,1,1,1,1,6,1,6
2018-07-04T12:09:25.623101,-1.086,0.041,-0.099,3.049,6.89,-49.878,0,-0.946,-0.194,-0.17,-34.512,38.171,-40.671,0,0.08,0.826,0.527,-9.878,27.012,14.146,205.261,-0.716,0.233,-0.703,-30.671,-55.915,-39.878,265.05,0.521,-0.286,0.725,-44.756,-18.354,30.671,1517.79,571,0,0,1,1,1,1,1,6,1,6
2018-07-04T12:09:25.689279,-1.173,0.058,-0.041,7.805,-3.78,-64.024,0,-0.97,-0.359,-0.037,-25.061,37.439,-33.354,0,0.08,0.826,0.527,-38.963,39.817,-13.11,205.261,-0.753,0.344,-0.589,-31.951,17.988,-41.28,265.05,0.521,-0.286,0.725,5.488,-4.329,15.549,1517.79,-57,0,0,1,1,1,1,1,6,1,6
2018-07-04T12:09:25.764985,-1.637,0.357,0.016,0,12.012,-118.659,0,-1.133,-0.143,-0.034,48.354,6.524,-40.122,0,-0.001,0.897,0.526,-7.927,15.427,-17.134,205.261,-0.795,0.32,-0.697,-4.39,-18.537,-32.134,265.05,0.647,-0.201,0.812,-8.902,-26.463,-5,1517.79,-476,0,0,1,1,1,1,1,6,1,6
2018-07-04T12:09:25.811611,-1.637,0.357,0.016,21.098,23.659,-171.524,0,-1.133,-0.143,-0.034,-13.659,-18.415,-22.744,0,0.209,0.89,0.644,1.463,-2.134,-0.183,205.261,-0.871,0.199,-0.884,2.5,-15.183,-33.841,265.05,0.881,-0.274,0.796,-7.744,-15.427,-10.061,1517.79,-173,0,0,1,1,1,1,1,6,1,6
2018-07-04T12:09:25.894335,-1.919,0.58,-0.291,-21.098,-10.671,-330.915,0,-1.436,-0.012,0.234,-31.768,-109.39,-5.793,0,0.4,1.232,0.295,-58.963,8.78,23.354,205.261,-0.782,-0.017,-0.841,33.476,-3.293,-36.585,265.05,0.94,-0.336,0.627,46.159,-12.866,-9.817,1517.79,160,0,0,1,1,1,1,1,6,1,6
2018-07-04T12:09:25.936951,-0.618,-0.056,-0.634,-191.159,-37.378,-213.11,0,-1.465,-0.072,-0.227,-57.073,-201.403,19.817,0,0.219,0.915,0.246,-36.098,58.171,10.427,205.261,-0.782,-0.017,-0.841,18.171,7.378,-27.5,265.05,0.939,-0.161,0.554,1.524,-19.268,-1.159,1517.79,134,0,0,1,1,1,1,1,6,1,6
2018-07-04T12:09:25.983577,-0.618,-0.056,-0.634,-153.11,-88.232,-30.915,0,-1.465,-0.072,-0.227,-58.415,-185.183,95,0,0.219,0.915,0.246,119.817,74.329,-1.463,205.261,-0.719,0.026,-0.81,-4.268,38.171,-17.805,265.05,0.939,-0.161,0.554,-22.988,-20.366,27.256,1517.79,-13,0,0,1,1,1,1,1,6,1,6
2018-07-04T12:09:26.030705,0.003,0.555,-0.278,-111.402,-134.756,142.5,0,-1.316,0.057,-0.516,-74.085,-123.049,132.927,0,0.257,0.965,0.426,-31.89,106.402,-15.854,478.906,-0.719,0.026,-0.81,-25.671,6.402,-12.439,1863.9,0.725,-0.351,0.549,2.012,-2.073,46.707,1118.41,516,0,0,1,0,1,1,1,6,1,6
2018-07-04T12:09:26.082847,-0.686,0.322,-0.646,-120.061,-157.805,228.963,0,-0.824,-0.226,-0.206,-173.598,-124.268,95.427,0,0.257,0.965,0.426,-143.781,139.634,-3.963,478.906,-0.623,0.148,-0.632,-28.293,22.744,-0.488,1863.9,0.725,-0.351,0.549,-20.061,-7.988,44.939,1118.41,69,0,0,1,0,1,1,1,6,1,6
2018-07-04T12:09:26.123456,-0.686,0.322,-0.646,-79.695,-141.951,297.744,0,-0.824,-0.226,-0.206,-169.268,-87.134,72.012,0,-0.09,0.54,0.078,22.195,112.317,25.305,478.906,-0.672,0.11,-0.638,-34.268,-7.927,0.549,1863.9,0.632,-0.27,0.515,-24.756,-5.732,29.39,1118.41,-209,0,0,1,0,1,1,1,6,1,6
2018-07-04T12:09:26.170083,-2.138,0.225,-1.014,-97.622,-109.451,345.122,0,-0.446,-0.245,-0.151,-154.878,-28.049,68.232,0,-0.09,0.54,0.078,116.342,101.707,34.207,478.906,-0.672,0.11,-0.638,-53.415,9.451,-9.817,1863.9,0.632,-0.27,0.515,-22.378,3.537,18.293,1118.41,-299,0,0,1,0,1,1,1,6,1,6
2018-07-04T12:09:26.220218,-2.138,0.225,-1.014,-172.256,-60,366.098,0,-0.446,-0.245,-0.151,-139.085,20.427,54.512,0,-0.187,0.882,0.438,-19.939,75.915,51.524,478.906,-0.708,0.148,-0.713,-33.293,16.037,-16.768,1863.9,0.613,-0.254,0.651,14.695,-2.012,46.341,1118.41,91,0,0,1,0,1,1,1,6,1,6
2018-07-04T12:09:26.264839,-2.18,-1.521,-1.021,-179.878,-6.037,331.342,0,-0.596,-0.465,-0.122,-115.915,48.537,35.427,0,-0.14,0.946,0.481,13.902,56.402,60.976,478.906,-0.708,0.148,-0.713,-30.122,1.098,-18.659,1863.9,0.421,-0.463,0.443,1.098,-19.817,47.683,1118.41,123,0,0,1,0,1,1,1,6,1,6
2018-07-04T12:09:26.310964,-2.18,-1.521,-1.021,-30.122,33.11,185.427,0,-1.854,0.083,0.843,25.915,131.707,-35.305,0,-0.14,0.946,0.481,6.098,44.451,42.256,478.906,-0.775,0.086,-0.753,-25.854,-3.293,-13.598,1863.9,0.421,-0.463,0.443,75.122,-14.268,54.573,1118.41,194,0,0,1,0,1,1,1,6,1,6
2018-07-04T12:09:26.367618,-1.207,-0.491,0.124,-190.244,84.939,-139.634,0,-1.854,0.083,0.843,-80.305,-29.634,-5.183,0,-0.012,1.081,0.658,25.671,41.341,-2.805,478.906,-0.893,0.09,-0.817,-4.39,-19.085,-2.378,1863.9,0.098,-0.296,0.432,148.598,-18.78,88.476,1118.41,448,0,0,1,0,1,1,1,6,1,6
2018-07-04T12:09:26.436805,-1.245,0.23,0.211,-27.805,70.305,-82.378,0,-0.845,0.065,0.035,-28.598,44.268,26.585,0,0.04,0.939,0.414,-39.146,69.451,18.11,478.906,-0.893,0.09,-0.817,-5.61,-16.768,-13.049,1863.9,0,-0.169,0.233,287.561,-63.476,207.317,1118.41,68,0,0,1,0,1,1,1,6,1,6
2018-07-04T12:09:26.484936,-1.104,0.042,-0.059,-38.232,59.39,-67.988,0,-1.086,-0.254,-0.125,-20.122,52.317,-49.817,0,0.04,0.939,0.414,4.39,63.659,29.695,478.906,-0.77,0.262,-0.874,4.024,20.61,-8.293,1863.9,0,-0.169,0.233,176.159,-25.854,294.939,1118.41,635,0,0,1,0,1,1,1,6,1,6
2018-07-04T12:09:26.536576,-1.104,0.042,-0.059,-9.207,41.707,-45,0,-1.086,-0.254,-0.125,-43.902,27.988,-13.902,0,0.184,0.895,0.19,42.927,59.268,49.451,478.906,-0.553,0.32,-0.807,17.866,36.28,-38.72,1863.9,-0.474,-0.563,0.13,-24.207,15.366,365.976,1118.41,-958,0,0,1,0,1,1,1,6,1,6
2018-07-04T12:09:26.580195,-1.041,0.182,-0.135,8.171,26.585,-33.72,0,-0.92,-0.25,-0.224,-3.72,49.146,-31.829,0,-0.034,1.076,0.422,67.622,7.805,67.317,478.906,-0.553,0.32,-0.807,57.622,59.939,-35.915,1863.9,-1.293,-1.202,-0.015,-257.256,27.073,432.256,1118.41,-855,0,0,1,0,1,1,1,6,1,6
2018-07-04T12:09:26.629829,-1.041,0.182,-0.135,18.902,21.585,-35.671,0,-0.998,-0.138,-0.16,-28.902,69.878,-43.354,0,-0.034,1.076,0.422,7.805,8.902,48.232,478.906,-0.654,0.137,-0.817,31.585,-18.902,-32.622,1863.9,-1.293,-1.202,-0.015,-218.963,-14.512,434.512,1118.41,368,0,0,1,0,1,1,1,6,1,6
2018-07-04T12:09:26.701022,-1.031,0.146,-0.128,10.244,12.134,-52.195,0,-0.998,-0.138,-0.16,14.634,64.634,-29.451,0,0.102,0.664,0.21,-11.037,2.927,32.134,478.906,-0.583,0.117,-0.675,-69.756,17.622,-57.683,1863.9,-1.757,-1.169,-0.079,-66.585,-14.329,423.415,1118.41,-53,0,0,1,0,1,1,1,6,1,6
2018-07-04T12:09:26.749153,-1.057,0.005,-0.127,12.561,9.512,-50.427,0,-0.983,-0.159,-0.146,-13.415,23.72,-21.707,0,0.191,0.833,0.441,91.159,-21.707,39.024,478.906,-0.583,0.117,-0.675,-5.427,85.305,-53.415,1863.9,-2.144,-0.896,0.099,-30.305,33.963,429.39,1118.41,-313,0,0,1,0,1,1,1,6,1,6
2018-07-04T12:09:26.795278,-1.083,-0.007,-0.129,11.707,2.683,-49.024,0,-0.898,-0.252,-0.221,-5,38.72,-22.561,0,0.191,0.833,0.441,28.232,1.402,19.268,478.906,-0.697,0.11,-0.68,-25.427,-14.451,-14.39,1863.9,-2.144,-0.896,0.099,-85.61,77.561,392.317,1118.41,129,0,0,1,0,1,1,1,6,1,6
